Year,Customer ID,Surname,Credit Score,Geography,Gender,Age,Tenure,Balance,Number of Products,Has Credit Card,Is Active Member,Estimated Salary,Actual Churn,Churn Probability,Churn Probability Percent,Predicted Churn,Risk Level,Recommended Retention Action
2025,15705620,Lu,730,France,Male,34,5,122453.37,2,1,0,138882.98,0,0.04610583050323971,4.61,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15780128,Ogbonnaya,705,France,Male,33,3,144427.96,2,1,0,113845.19,0,0.046092500953226936,4.61,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15715769,Hao,621,France,Male,26,2,75237.54,1,0,1,44220.4,0,0.0460840712166457,4.61,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15757473,Chukwujamuike,766,France,Female,27,7,158786.67,2,0,1,47579.25,0,0.046081950375861755,4.61,0,Low Risk,Personalized retention call and customer-service review
2025,15666453,Moore,611,Germany,Female,29,4,78885.88,2,1,1,26927.69,0,0.04608158827606046,4.61,0,Low Risk,Personalized retention call and customer-service review
2025,15800228,Bednall,652,Spain,Female,42,4,0.0,2,1,1,38152.01,0,0.046072259607636036,4.61,0,Low Risk,Personalized retention call and customer-service review
2025,15692718,Jackson,738,France,Female,38,7,0.0,2,0,0,69227.42,0,0.04604935003807645,4.6,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15581525,Walker,775,Germany,Male,33,3,83501.66,2,1,0,128841.31,0,0.04600990850728106,4.6,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15757188,Chimaijem,644,Spain,Female,26,4,153455.72,2,1,1,82696.84,0,0.04595838669136982,4.6,0,Low Risk,Personalized retention call and customer-service review
2025,15664214,Hearn,670,France,Male,33,2,141204.65,2,1,0,76257.46,0,0.04595768263726514,4.6,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15714431,Yeh,561,France,Male,37,1,100443.36,2,0,1,101693.73,0,0.04594824729084005,4.59,0,Low Risk,Personalized retention call and customer-service review
2025,15697879,Webb,701,France,Male,30,3,156660.72,2,1,0,45742.42,0,0.04594305793209574,4.59,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15570970,Han,647,France,Female,42,9,0.0,2,1,1,51362.82,0,0.0459358915880772,4.59,0,Low Risk,Personalized retention call and customer-service review
2025,15769125,Palerma,727,Spain,Female,41,10,0.0,2,0,1,47468.56,0,0.04593429027665823,4.59,0,Low Risk,Personalized retention call and customer-service review
2025,15624623,Hs?,516,France,Male,35,10,104088.59,2,0,0,119666.0,0,0.04587681668688715,4.59,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15794849,Aitken,850,Germany,Male,22,7,91560.58,2,0,0,10541.38,0,0.04586416489106691,4.59,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15625905,Griffen,592,Spain,Male,41,0,0.0,2,1,0,65906.07,0,0.04585802517818818,4.59,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15627000,Freeman,610,France,Male,40,0,0.0,2,1,0,62232.6,0,0.04585802517818818,4.59,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15625494,Li Fonti,573,France,Female,32,9,125321.84,2,1,1,130234.63,0,0.04584768795146376,4.58,0,Low Risk,Personalized retention call and customer-service review
2025,15719898,Young,556,France,Male,36,7,154872.08,2,1,1,32044.64,0,0.04583907716386382,4.58,0,Low Risk,Personalized retention call and customer-service review
2025,15756850,Golovanov,479,France,Male,40,1,0.0,2,0,0,114996.43,0,0.04579660253978119,4.58,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15644686,Kennedy,729,Spain,Female,34,9,53299.96,2,1,1,42855.97,0,0.04577779404639201,4.58,0,Low Risk,Personalized retention call and customer-service review
2025,15809991,Ferrari,756,Spain,Male,19,4,130274.22,1,1,1,133535.29,0,0.0457708259567715,4.58,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15718944,Artemiev,573,France,Female,37,6,0.0,2,1,0,193995.37,0,0.04576859245262305,4.58,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15751788,Johnson,850,Spain,Male,28,9,97408.03,1,1,1,175853.64,0,0.04576402978979259,4.58,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15714689,Houghton,591,Spain,Male,29,1,97541.24,1,1,1,196356.17,0,0.045762426658539114,4.58,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15750299,Davison,746,Spain,Male,24,10,68781.82,1,0,1,47997.39,0,0.045759393730603226,4.58,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15765643,Hamilton,725,France,Male,37,6,124348.38,2,0,1,176984.34,0,0.04575028254313225,4.58,0,Low Risk,Personalized retention call and customer-service review
2025,15775703,Lo,702,France,Male,26,2,71281.29,1,1,1,108747.12,1,0.04571882156484062,4.57,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15770525,T'an,760,Spain,Male,28,1,141038.57,2,0,0,16287.38,0,0.045716839905002846,4.57,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15797204,Paling,655,Spain,Female,28,3,113811.85,2,0,1,76844.23,0,0.045712607722790906,4.57,0,Low Risk,Personalized retention call and customer-service review
2025,15632010,Chia,647,Spain,Male,33,7,121260.19,2,1,0,77216.48,0,0.045712489646248314,4.57,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15763662,Longo,711,Germany,Male,43,2,39043.29,2,1,1,175423.69,0,0.04571081453948787,4.57,0,Low Risk,Personalized retention call and customer-service review
2025,15744105,Kodilinyechukwu,768,France,Female,28,3,109118.05,2,0,1,50911.41,0,0.0457018979119626,4.57,0,Low Risk,Personalized retention call and customer-service review
2025,15591360,Udinesi,642,France,Female,33,4,84607.34,2,0,1,60059.47,0,0.045671415949013944,4.57,0,Low Risk,Personalized retention call and customer-service review
2025,15631739,Dunn,704,Spain,Male,24,10,122109.78,1,1,1,127654.37,0,0.0456689241999099,4.57,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15598940,Achebe,681,Germany,Male,38,6,181804.34,2,1,1,57517.71,0,0.04564051326929428,4.56,0,Low Risk,Personalized retention call and customer-service review
2025,15780954,Cran,582,Spain,Male,26,4,65848.36,2,1,0,30149.21,0,0.04563864416280196,4.56,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15609458,Vincent,797,France,Male,30,10,69413.44,1,1,1,74637.57,0,0.045635016628973214,4.56,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15674833,Shao,741,France,Female,35,1,0.0,2,1,0,36557.55,0,0.045619037378894785,4.56,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15790235,Hsing,778,Spain,Male,40,8,104291.41,2,1,1,117507.11,0,0.04561018601446282,4.56,0,Low Risk,Personalized retention call and customer-service review
2025,15631460,Swift,671,Spain,Female,42,3,0.0,2,1,1,128449.33,0,0.045589696330128396,4.56,0,Low Risk,Personalized retention call and customer-service review
2025,15787848,Chinedum,602,Spain,Male,30,9,113672.18,2,0,0,102135.92,0,0.0455879065467212,4.56,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15657085,Gardiner,578,France,Male,23,10,88980.32,1,1,1,125222.36,0,0.04557644452940108,4.56,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15574886,Palerma,706,France,Male,32,6,94486.47,1,1,1,146949.74,0,0.04556376858812894,4.56,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15723786,Morris,709,France,Female,37,9,0.0,2,1,0,16733.59,0,0.045560942348708985,4.56,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15738936,Stevenson,760,Germany,Male,29,5,103607.24,2,0,1,86334.64,0,0.04554110627562092,4.55,0,Low Risk,Personalized retention call and customer-service review
2025,15693200,King,752,France,Female,36,7,0.0,2,1,0,184866.86,0,0.04553777057943458,4.55,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15726153,Fanucci,622,France,Male,31,5,106260.67,1,1,1,2578.43,0,0.04549553958246174,4.55,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15715160,Khan,439,France,Male,36,2,165536.28,2,1,1,123956.83,0,0.04548864017392233,4.55,0,Low Risk,Personalized retention call and customer-service review
2025,15712938,Genovese,531,France,Male,44,3,0.0,2,1,1,34416.79,0,0.04548862040493615,4.55,0,Low Risk,Personalized retention call and customer-service review
2025,15775826,Iadanza,677,France,Male,30,1,78133.15,1,0,1,174225.88,0,0.04546323971059174,4.55,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15774931,She,452,France,Male,30,7,112935.87,1,1,1,99017.34,0,0.04542863553809512,4.54,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15746326,Fields,591,France,Male,43,3,0.0,2,0,1,198926.36,0,0.04540327658488394,4.54,0,Low Risk,Personalized retention call and customer-service review
2025,15812832,Jideofor,562,Germany,Male,33,8,92659.2,2,1,0,1354.25,0,0.045370276401684784,4.54,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15772618,Tyler,665,France,Male,25,7,90920.75,1,0,1,112256.57,0,0.0453619191704989,4.54,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15815645,Akhtar,481,France,Male,37,8,152303.66,2,1,1,175082.2,0,0.04532404814165566,4.53,0,Low Risk,Personalized retention call and customer-service review
2025,15582616,Y?an,520,France,Female,38,4,0.0,2,1,0,56388.63,0,0.045323363242373946,4.53,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15588701,Lai,592,France,Female,38,4,0.0,2,1,0,35338.96,0,0.045323363242373946,4.53,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15577598,Chiang,651,Spain,Male,23,4,115636.05,2,1,0,70400.86,0,0.04531398589176419,4.53,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15748673,Nepean,770,France,Female,37,9,0.0,2,0,0,22710.72,0,0.0452996924993217,4.53,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15618661,Chidubem,535,France,Male,30,6,103804.97,1,1,1,125710.53,0,0.04529642825256682,4.53,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15807457,Abernathy,641,Spain,Female,36,1,0.0,2,1,0,102021.39,0,0.04529184595060866,4.53,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15576094,Sung,743,France,Male,71,0,0.0,2,0,1,29837.65,0,0.04528235257427747,4.53,0,Low Risk,Personalized retention call and customer-service review
2025,15789413,Fitzgerald,733,France,Male,64,3,0.0,2,1,1,75272.63,0,0.04527584247505934,4.53,0,Low Risk,Personalized retention call and customer-service review
2025,15809800,Korovina,726,France,Female,38,4,0.0,2,0,0,6787.48,0,0.045267511296964484,4.53,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15603743,Tai,526,France,Male,28,1,112070.44,1,0,1,126281.83,0,0.04523844905590908,4.52,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15723856,Gonzalez,602,France,Female,29,3,88814.4,2,1,1,62487.97,0,0.045218731206144294,4.52,0,Low Risk,Personalized retention call and customer-service review
2025,15754820,Bergamaschi,637,Germany,Male,35,8,147127.81,2,1,1,84760.7,0,0.04519416469237774,4.52,0,Low Risk,Personalized retention call and customer-service review
2025,15688498,Chu,594,Germany,Female,21,2,87096.82,2,1,0,168186.11,0,0.04518709753118581,4.52,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15777922,Afamefuna,629,Spain,Male,36,1,161757.87,2,1,1,146371.72,0,0.04510841036181407,4.51,0,Low Risk,Personalized retention call and customer-service review
2025,15809509,Venables,699,France,Male,29,3,125689.29,1,1,1,151623.71,0,0.04506492634094065,4.51,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15720134,Reynolds,709,Germany,Male,30,9,115479.48,2,1,1,134732.99,0,0.04505989761242713,4.51,0,Low Risk,Personalized retention call and customer-service review
2025,15770091,Edwards,643,Germany,Male,28,9,160858.13,2,1,0,27149.27,0,0.045049791057859445,4.5,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15713983,Mao,780,Germany,Male,34,5,94108.54,2,1,0,177235.21,0,0.04504589105714823,4.5,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15740383,Jimenez,594,Spain,Female,38,10,0.0,2,1,0,58332.91,0,0.04502879023243644,4.5,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15776558,Nicholls,673,France,Male,31,1,108345.22,1,0,1,38802.03,0,0.04502238303697608,4.5,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15769402,Carpenter,667,France,Male,27,7,156811.74,1,1,1,149402.59,0,0.04502027802436717,4.5,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15754113,Li,588,France,Female,35,0,0.0,2,1,1,155485.24,0,0.045012710291049335,4.5,0,Low Risk,Personalized retention call and customer-service review
2025,15636673,Onwuatuegwu,667,France,Male,31,1,119266.69,1,1,1,28257.63,0,0.04500464048685927,4.5,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15756901,Ch'ang,641,France,Female,26,4,91547.84,2,0,1,28157.34,0,0.04499437248202693,4.5,0,Low Risk,Personalized retention call and customer-service review
2025,15596165,Degtyarev,547,Germany,Male,25,4,98141.57,2,1,1,52309.8,0,0.044971798226715105,4.5,0,Low Risk,Personalized retention call and customer-service review
2025,15596962,Owens,617,France,Female,24,4,137295.19,2,1,1,91195.12,0,0.04496977767301033,4.5,0,Low Risk,Personalized retention call and customer-service review
2025,15663478,Baldwin,729,France,Male,32,6,93694.42,1,1,1,79919.13,0,0.04494088893769139,4.49,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15807294,Walker,653,Spain,Female,30,2,88243.29,2,1,1,96658.26,0,0.04491227880293514,4.49,0,Low Risk,Personalized retention call and customer-service review
2025,15806134,Storey,707,Germany,Male,34,9,162691.16,2,1,0,94912.78,0,0.04490359290919147,4.49,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15767793,Hsu,819,France,Female,38,10,0.0,2,1,0,30498.7,0,0.04489080259101432,4.49,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15733705,Bull,577,France,Female,30,8,92472.1,2,0,1,126434.61,0,0.044879743852566364,4.49,0,Low Risk,Personalized retention call and customer-service review
2025,15746258,Wright,622,France,Male,29,7,101486.96,1,1,1,8788.35,0,0.04486903787553147,4.49,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15668886,Blakey,684,Spain,Female,38,3,0.0,2,1,0,44255.65,0,0.04483455544872212,4.48,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15642725,Madison,797,France,Male,32,10,114084.6,1,0,1,125782.29,0,0.04480556010067283,4.48,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15598510,Colombo,583,Germany,Male,27,4,105907.42,2,1,1,195732.04,0,0.044794598252762954,4.48,0,Low Risk,Personalized retention call and customer-service review
2025,15757001,Mai,624,France,Female,32,2,79368.87,2,1,1,145471.94,0,0.04477943456063315,4.48,0,Low Risk,Personalized retention call and customer-service review
2025,15713599,Castiglione,728,France,Male,30,10,114835.43,1,0,1,37662.49,0,0.044766576069865165,4.48,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15810390,Amadi,718,France,Female,41,1,0.0,2,0,1,27509.52,1,0.04476326682095654,4.48,0,Low Risk,Personalized retention call and customer-service review
2025,15607786,Mao,709,France,Male,26,6,156551.63,1,0,1,4410.77,0,0.044760691373537505,4.48,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15679804,Esquivel,636,France,Male,36,5,117559.05,2,1,1,111573.3,0,0.044739528272014654,4.47,0,Low Risk,Personalized retention call and customer-service review
2025,15636595,Loton,602,Spain,Male,37,3,107592.89,2,0,1,153122.73,0,0.044732677874712655,4.47,0,Low Risk,Personalized retention call and customer-service review
2025,15791925,Palermo,751,France,Male,29,10,147737.63,1,0,1,94951.27,0,0.04473170049415542,4.47,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15633064,Stonebraker,438,France,Female,36,4,0.0,2,1,0,64420.5,0,0.04472194904463826,4.47,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15652658,Finch,721,France,Male,36,1,155176.83,2,1,1,49653.37,0,0.044683320537217845,4.47,0,Low Risk,Personalized retention call and customer-service review
2025,15626141,Fedorov,750,France,Female,26,1,151510.17,2,1,1,19921.72,0,0.044669811097011285,4.47,0,Low Risk,Personalized retention call and customer-service review
2025,15697597,Chiemenam,631,France,Male,26,1,149144.61,1,0,1,123697.95,0,0.044644669804865166,4.46,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15773852,Hayes,533,Germany,Male,38,4,70362.52,2,1,1,104189.46,0,0.04461862726612839,4.46,0,Low Risk,Personalized retention call and customer-service review
2025,15782475,Edith,700,France,Female,42,8,0.0,2,1,1,105305.72,0,0.044614457701443296,4.46,0,Low Risk,Personalized retention call and customer-service review
2025,15699430,Davide,618,France,Female,35,10,0.0,2,1,0,180439.75,0,0.04458734847726848,4.46,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15661656,Onwumelu,633,France,Male,38,2,91902.56,2,1,1,107673.35,0,0.04457052886753313,4.46,0,Low Risk,Personalized retention call and customer-service review
2025,15779052,Ballard,604,Germany,Female,25,5,157780.84,2,1,1,58426.81,0,0.04450870905329014,4.45,0,Low Risk,Personalized retention call and customer-service review
2025,15588406,Chiemenam,574,Spain,Female,37,7,0.0,2,1,0,32262.28,0,0.04448816547654481,4.45,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15595067,Zhirov,637,Spain,Female,40,6,0.0,2,1,1,181610.6,0,0.044479831190250306,4.45,0,Low Risk,Personalized retention call and customer-service review
2025,15681439,Tsou,775,Germany,Male,25,10,60205.2,2,1,0,14073.11,0,0.04447579495128802,4.45,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15619708,Harker,745,France,Male,25,5,157993.15,2,1,0,146041.45,0,0.044461150913498046,4.45,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15639662,Phillips,710,France,Male,38,2,0.0,2,1,0,96.27,0,0.04444586791614116,4.44,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15806332,Le Gallienne,484,Spain,Female,39,5,0.0,2,1,1,175224.12,0,0.044437314770668764,4.44,0,Low Risk,Personalized retention call and customer-service review
2025,15720676,Bukowski,700,France,Female,37,7,0.0,2,1,0,17040.82,0,0.04442667801409799,4.44,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15616700,Leach,622,Spain,Female,41,9,0.0,2,1,1,155786.39,0,0.04441415566406797,4.44,0,Low Risk,Personalized retention call and customer-service review
2025,15624611,Marsden,497,Spain,Male,37,8,128650.11,2,1,1,163641.53,0,0.04440616072647617,4.44,0,Low Risk,Personalized retention call and customer-service review
2025,15640917,Tang,633,France,Male,43,5,0.0,2,1,1,48249.88,0,0.04440604492713334,4.44,0,Low Risk,Personalized retention call and customer-service review
2025,15777708,Liao,824,Spain,Female,38,3,0.0,2,1,0,192800.25,0,0.044399449596739436,4.44,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15750921,Monds,521,France,Male,37,5,105843.26,2,1,1,84908.2,0,0.04439816238320979,4.44,0,Low Risk,Personalized retention call and customer-service review
2025,15700353,Evans,662,France,Female,37,6,0.0,2,1,0,51229.17,0,0.04439520538936229,4.44,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15793331,Blair,812,France,Male,32,5,133050.97,2,1,0,89385.92,0,0.04439026538677599,4.44,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15605835,Rice,743,France,Male,37,8,69143.91,2,0,1,105780.18,0,0.044389830522606054,4.44,0,Low Risk,Personalized retention call and customer-service review
2025,15706764,Spencer,560,France,Female,35,1,0.0,2,1,0,3701.63,0,0.044384794470073756,4.44,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15812647,Yin,691,France,Male,34,8,133936.04,2,1,0,91359.79,0,0.04437442565300447,4.44,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15713346,Panina,794,France,Male,24,10,146126.75,1,1,1,88992.05,0,0.04437035821432574,4.44,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15692931,Hsing,670,France,Male,22,2,114991.45,1,1,1,37392.56,0,0.04436835668911641,4.44,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15789714,Semmens,691,Spain,Male,21,3,103000.94,1,1,1,104648.58,0,0.04432180533628822,4.43,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15696703,Dean,691,Germany,Male,27,3,160358.68,2,1,0,142367.72,0,0.04431650281884639,4.43,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15801414,Bitter,767,France,Female,35,2,0.0,2,0,0,144251.38,0,0.04431605819761918,4.43,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15740428,Wyatt,507,France,Female,35,1,0.0,2,0,0,92131.54,0,0.04431065584839752,4.43,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15792607,Little,769,France,Female,38,2,0.0,2,0,0,75578.67,0,0.04428932271002361,4.43,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15625584,Martin,786,France,Male,32,2,120452.4,2,0,0,79602.86,0,0.04427673693533622,4.43,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15667216,Chung,579,France,Female,29,10,73194.52,2,1,1,129209.09,0,0.044253262305502375,4.43,0,Low Risk,Personalized retention call and customer-service review
2025,15585388,Sherman,660,Germany,Male,31,9,125189.75,2,1,1,139874.43,0,0.0442385751066355,4.42,0,Low Risk,Personalized retention call and customer-service review
2025,15579892,Doyle,708,Spain,Male,19,7,112615.86,1,1,1,4491.77,0,0.04417961401353039,4.42,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15709523,Yao,525,Germany,Female,30,0,157989.21,2,1,1,100687.67,0,0.04416946314760112,4.42,0,Low Risk,Personalized retention call and customer-service review
2025,15789498,Miller,562,France,Male,30,3,111099.79,2,0,0,140650.19,0,0.0441602095559236,4.42,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15764021,Frolov,617,France,Male,34,1,61687.33,2,1,0,105965.25,0,0.044158898429918866,4.42,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15744127,Kosovich,641,France,Female,37,2,0.0,2,1,0,3939.87,0,0.04415033051792948,4.42,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15628947,Praed,693,France,Female,38,3,0.0,2,0,0,78133.48,1,0.04413081023265591,4.41,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15686670,Duke,588,France,Female,36,2,0.0,2,1,0,92536.0,1,0.044066965382580064,4.41,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15625632,Philip,577,France,Male,36,3,121092.47,2,0,1,143783.46,0,0.04404416253989729,4.4,0,Low Risk,Personalized retention call and customer-service review
2025,15716186,Richardson,586,France,Female,38,2,0.0,2,1,0,87168.46,0,0.04401873692724622,4.4,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15720463,Ho,796,France,Male,30,2,137262.71,2,1,0,62905.29,0,0.04401267398626345,4.4,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15610594,Moss,644,France,Female,37,8,0.0,2,1,0,20968.88,0,0.04400794998276378,4.4,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15707110,Endrizzi,660,Germany,Male,28,2,170890.05,2,1,0,41758.9,0,0.04399064189207653,4.4,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15684198,McDonald,551,France,Female,38,10,0.0,2,1,1,216.27,0,0.04397272553654009,4.4,0,Low Risk,Personalized retention call and customer-service review
2025,15804602,Boyd,772,Germany,Male,30,6,99785.28,2,0,0,197238.03,0,0.04395111796486822,4.4,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15581479,Archer,523,France,Male,30,1,83181.29,1,1,1,138176.78,0,0.043949179035628845,4.39,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15740411,Molle,636,Germany,Male,30,8,141787.31,2,1,1,109685.61,0,0.04394763110137439,4.39,0,Low Risk,Personalized retention call and customer-service review
2025,15684921,Onuchukwu,792,Spain,Male,25,8,142862.21,1,1,1,130639.01,0,0.04394175373434445,4.39,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15737404,Kesteven,731,France,Male,31,1,132512.26,1,1,1,185466.85,0,0.0439385961218326,4.39,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15730639,Fiorentino,715,France,Male,23,7,139224.92,2,1,0,65057.71,0,0.04392278017155988,4.39,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15801293,Ni,850,Germany,Male,27,1,101278.25,2,1,1,26265.18,0,0.0439168238305552,4.39,0,Low Risk,Personalized retention call and customer-service review
2025,15595766,Watts,527,Spain,Male,37,5,93722.73,2,1,1,139093.73,0,0.04391430877316689,4.39,0,Low Risk,Personalized retention call and customer-service review
2025,15716926,Macleod,807,France,Male,33,10,101952.97,2,1,0,178153.65,0,0.0439046937242009,4.39,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15718588,Meng,548,France,Female,37,9,0.0,2,0,0,98029.58,0,0.04389891671025934,4.39,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15611599,Curtis,604,France,Female,71,2,0.0,2,1,1,49506.82,0,0.04389407010251115,4.39,0,Low Risk,Personalized retention call and customer-service review
2025,15685476,Tseng,658,France,Male,31,5,100082.14,1,0,1,49809.88,0,0.04388724470792126,4.39,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15634262,Fantin,709,Germany,Male,34,4,148375.19,2,1,1,21521.38,0,0.04386321392239847,4.39,0,Low Risk,Personalized retention call and customer-service review
2025,15666200,Lombardo,689,France,Female,40,1,0.0,2,1,1,119446.64,0,0.043812312826332044,4.38,0,Low Risk,Personalized retention call and customer-service review
2025,15653315,Kang,555,Spain,Female,35,1,0.0,2,1,0,101667.0,0,0.043776580093287026,4.38,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15572398,Townsend,614,Spain,Female,39,6,0.0,2,1,1,164018.98,0,0.04377103536395934,4.38,0,Low Risk,Personalized retention call and customer-service review
2025,15592389,H?,684,France,Male,27,2,134603.88,1,1,1,71725.73,0,0.043758157809389464,4.38,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15663942,Hsiung,639,France,Female,38,5,0.0,2,0,0,93716.38,0,0.04371474322869484,4.37,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15618182,Ndubueze,678,France,Female,38,2,0.0,2,0,0,115068.99,0,0.04371474322869484,4.37,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15671387,Fetherstonhaugh,507,France,Female,29,4,89349.47,2,0,0,180626.68,0,0.04371102909487119,4.37,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15604891,Zaytseva,624,Spain,Female,38,8,0.0,2,1,0,95403.41,0,0.043634615472626107,4.36,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15607560,Groom,572,France,Female,39,2,0.0,2,1,1,555.28,0,0.04361111057712613,4.36,0,Low Risk,Personalized retention call and customer-service review
2025,15665177,Booth,613,France,Male,44,3,0.0,2,0,1,136491.72,0,0.043603154374692615,4.36,0,Low Risk,Personalized retention call and customer-service review
2025,15796434,Farnsworth,724,France,Male,28,5,97612.12,1,1,1,96498.14,0,0.043597879602097746,4.36,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15758039,Ash,614,France,Male,44,6,0.0,2,0,1,104930.46,0,0.04359044604904501,4.36,0,Low Risk,Personalized retention call and customer-service review
2025,15713854,Cremonesi,513,France,Female,37,6,0.0,2,1,0,110142.34,0,0.043587016556597295,4.36,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15667889,Akobundu,611,France,Female,37,6,0.0,2,1,0,110782.88,0,0.043587016556597295,4.36,0,Low Risk,Relationship-manager outreach and digital engagement support
