Customer ID,Surname,Geography,Gender,Age,Tenure,Credit Score,Balance,Number of Products,Has Credit Card,Is Active Member,Estimated Salary,Actual Churn,Churn Probability Percent,Risk Level,Predicted Churn,Recommended Retention Action
15785920,Black,Germany,Male,35,1,687,125141.24,2,1,1,148537.07,0,6.08,Low Risk,0,Personalized retention call and customer-service review
15691952,Fanucci,France,Male,37,10,676,106242.67,1,1,1,166678.28,0,6.08,Low Risk,0,Needs-based product review and personalized loyalty offer
15700601,Dynon,France,Male,34,1,561,78829.53,1,1,1,12148.2,0,6.07,Low Risk,0,Needs-based product review and personalized loyalty offer
15727391,Collier,Germany,Male,29,9,688,144553.5,2,1,0,143454.95,0,6.07,Low Risk,0,Relationship-manager outreach and digital engagement support
15774696,Cole,Germany,Female,75,1,640,106307.91,2,0,1,113428.77,0,6.07,Low Risk,0,Personalized retention call and customer-service review
15727138,Kulikova,Spain,Male,46,9,774,0.0,2,1,1,34774.26,0,6.07,Low Risk,0,Personalized retention call and customer-service review
15573926,Lung,Spain,Male,38,7,735,86131.71,2,0,0,93478.96,0,6.06,Low Risk,0,Relationship-manager outreach and digital engagement support
15780746,Tyndall,France,Male,61,4,705,0.0,2,1,1,191313.7,0,6.06,Low Risk,0,Personalized retention call and customer-service review
15787196,T'ien,Spain,Male,46,2,692,0.0,2,1,1,105983.09,0,6.05,Low Risk,0,Personalized retention call and customer-service review
15748986,Bischof,Germany,Male,42,8,705,166685.92,2,1,1,55313.51,0,6.05,Low Risk,0,Personalized retention call and customer-service review
15666012,Rippey,France,Male,40,4,603,102833.46,2,1,1,38829.11,0,6.05,Low Risk,0,Personalized retention call and customer-service review
15683562,Allen,France,Male,35,6,646,84026.86,1,0,1,164255.69,0,6.05,Low Risk,0,Needs-based product review and personalized loyalty offer
15601045,Angelo,Spain,Male,37,8,655,163708.58,2,0,0,76259.23,0,6.04,Low Risk,0,Relationship-manager outreach and digital engagement support
15789865,Nnaife,France,Male,28,9,620,71902.52,1,0,1,190208.23,0,6.04,Low Risk,0,Needs-based product review and personalized loyalty offer
15766906,Salier,France,Female,25,4,742,132116.13,2,1,0,129933.5,0,6.04,Low Risk,0,Relationship-manager outreach and digital engagement support
15669175,Ts'ai,Germany,Male,24,6,479,107637.97,2,0,1,169505.83,0,6.04,Low Risk,0,Personalized retention call and customer-service review
15761348,Kuo,France,Female,38,0,601,0.0,2,1,0,165196.65,0,6.04,Low Risk,0,Relationship-manager outreach and digital engagement support
15587913,Palerma,Spain,Female,40,4,748,0.0,2,1,0,132368.47,0,6.03,Low Risk,0,Relationship-manager outreach and digital engagement support
15688612,Campos,France,Male,33,7,850,140956.99,1,0,0,3510.18,0,6.02,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15777855,Manna,France,Male,45,7,649,0.0,2,0,1,75204.21,0,6.02,Low Risk,0,Personalized retention call and customer-service review
15661532,Butusov,France,Female,31,1,650,160566.11,2,0,0,27073.81,0,6.02,Low Risk,0,Relationship-manager outreach and digital engagement support
15648858,King,France,Female,27,1,666,85225.21,1,0,1,64511.44,0,6.02,Low Risk,0,Needs-based product review and personalized loyalty offer
15793813,Onochie,France,Male,36,7,774,103688.19,1,0,1,118971.74,0,6.02,Low Risk,0,Needs-based product review and personalized loyalty offer
15677146,Obiajulu,France,Female,28,4,728,142243.54,2,1,0,33074.51,0,6.02,Low Risk,0,Relationship-manager outreach and digital engagement support
15638774,Chong,Spain,Female,40,9,719,0.0,2,1,0,182224.14,0,6.02,Low Risk,0,Relationship-manager outreach and digital engagement support
15790019,Onwughara,France,Male,35,9,520,105387.89,1,1,1,25059.06,0,6.01,Low Risk,0,Needs-based product review and personalized loyalty offer
15751412,Harvey,France,Male,36,3,704,114370.41,1,0,1,66810.48,0,6.01,Low Risk,0,Needs-based product review and personalized loyalty offer
15640491,Raff,France,Female,33,10,464,147493.7,2,1,0,100447.53,0,6.01,Low Risk,0,Relationship-manager outreach and digital engagement support
15571284,Elmore,Germany,Male,32,0,756,109528.16,2,1,1,56176.31,0,6.0,Low Risk,0,Personalized retention call and customer-service review
15620577,Wood,France,Male,45,4,715,0.0,2,1,1,55043.93,0,6.0,Low Risk,0,Personalized retention call and customer-service review
15631170,Clements,France,Male,45,3,695,0.0,2,1,1,30793.61,0,6.0,Low Risk,0,Personalized retention call and customer-service review
15782100,Holloway,Spain,Male,22,3,544,66483.32,1,0,1,110317.39,0,6.0,Low Risk,0,Needs-based product review and personalized loyalty offer
15674840,Chiazagomekpere,France,Female,38,5,645,101430.3,2,0,1,4400.32,0,6.0,Low Risk,0,Personalized retention call and customer-service review
15603221,Burgess,Germany,Male,32,4,696,84421.62,1,0,1,52314.71,0,6.0,Low Risk,0,Needs-based product review and personalized loyalty offer
15677435,Kazantseva,France,Female,29,0,647,98263.46,2,1,0,164717.95,0,6.0,Low Risk,0,Relationship-manager outreach and digital engagement support
15646936,Nnamdi,Germany,Female,32,2,631,146810.99,2,1,1,180990.29,0,6.0,Low Risk,0,Personalized retention call and customer-service review
15595350,Fermin,France,Female,31,3,661,136067.82,2,1,0,65567.91,0,5.99,Low Risk,0,Relationship-manager outreach and digital engagement support
15629744,Tan,France,Female,71,8,804,0.0,2,0,1,147995.96,0,5.99,Low Risk,0,Personalized retention call and customer-service review
15583394,Zuyev,Germany,Male,39,8,659,106259.63,2,1,1,198103.32,0,5.99,Low Risk,0,Personalized retention call and customer-service review
15603550,Longo,Germany,Female,37,7,588,70258.88,2,1,0,139607.61,0,5.99,Low Risk,0,Relationship-manager outreach and digital engagement support
15598338,Mays,Germany,Female,33,3,647,168560.46,2,0,0,90270.16,0,5.98,Low Risk,0,Relationship-manager outreach and digital engagement support
15631709,Ginikanwa,Spain,Female,31,2,470,101675.22,2,1,0,45033.75,0,5.98,Low Risk,0,Relationship-manager outreach and digital engagement support
15752139,Salter,Germany,Male,36,5,682,72373.62,2,1,0,36895.99,0,5.98,Low Risk,0,Relationship-manager outreach and digital engagement support
15813503,Pickering,Spain,Male,37,8,606,154712.58,2,1,0,89099.18,0,5.98,Low Risk,0,Relationship-manager outreach and digital engagement support
15775430,Tsou,Germany,Male,31,7,651,138008.06,2,1,0,129912.74,0,5.97,Low Risk,0,Relationship-manager outreach and digital engagement support
15625445,Parkin,France,Female,36,8,572,68348.18,2,0,1,50400.32,0,5.97,Low Risk,0,Personalized retention call and customer-service review
15617877,Jessop,France,Male,44,0,607,0.0,2,1,1,81140.09,0,5.97,Low Risk,0,Personalized retention call and customer-service review
15803790,Allen,Germany,Male,37,2,638,89728.86,2,1,1,37294.88,0,5.97,Low Risk,0,Personalized retention call and customer-service review
15771211,Perkins,France,Male,38,10,668,86977.96,1,0,1,37094.75,0,5.97,Low Risk,0,Needs-based product review and personalized loyalty offer
15670889,Nwachukwu,France,Male,34,1,528,125566.9,1,1,1,176763.27,0,5.97,Low Risk,0,Needs-based product review and personalized loyalty offer
15621244,Gallo,France,Male,36,0,678,107379.68,1,1,1,84460.18,0,5.97,Low Risk,0,Needs-based product review and personalized loyalty offer
15754599,K'ung,France,Male,42,4,765,123311.39,2,1,1,82868.34,0,5.96,Low Risk,0,Personalized retention call and customer-service review
15569626,Miller,Spain,Male,35,5,577,110080.3,1,1,1,109794.31,0,5.96,Low Risk,0,Needs-based product review and personalized loyalty offer
15660155,Lorenzo,Spain,Male,36,5,792,92140.15,1,0,1,67468.67,0,5.96,Low Risk,0,Needs-based product review and personalized loyalty offer
15780498,Maynard,France,Male,34,3,634,145030.92,1,1,1,41820.65,0,5.96,Low Risk,0,Needs-based product review and personalized loyalty offer
15798024,Lori,Germany,Male,84,8,537,92242.34,1,1,1,186235.98,0,5.96,Low Risk,0,Needs-based product review and personalized loyalty offer
15679663,Chiazagomekpere,France,Female,36,0,488,0.0,2,1,0,136675.22,0,5.96,Low Risk,0,Relationship-manager outreach and digital engagement support
15613713,Kozlova,France,Male,30,5,644,44928.88,1,1,1,10771.46,0,5.96,Low Risk,0,Needs-based product review and personalized loyalty offer
15633854,Sun,France,Female,40,3,654,0.0,2,1,0,167889.1,0,5.96,Low Risk,0,Relationship-manager outreach and digital engagement support
15701354,Boni,France,Female,39,1,699,0.0,2,0,0,93826.63,0,5.96,Low Risk,0,Relationship-manager outreach and digital engagement support
15645569,Mai,Spain,Female,26,7,762,123709.46,2,1,1,169654.57,0,5.95,Low Risk,0,Personalized retention call and customer-service review
15707968,Akobundu,Spain,Male,36,8,545,73211.12,2,1,0,89587.34,1,5.95,Low Risk,0,Relationship-manager outreach and digital engagement support
15683560,Gallo,France,Female,40,7,642,0.0,2,1,0,183963.34,0,5.95,Low Risk,0,Relationship-manager outreach and digital engagement support
15689061,Davey,France,Male,68,5,611,82547.11,2,1,1,146448.01,0,5.94,Low Risk,0,Personalized retention call and customer-service review
15731586,Lai,Spain,Female,31,2,785,121691.54,2,0,0,81778.72,0,5.94,Low Risk,0,Relationship-manager outreach and digital engagement support
15582276,Greco,France,Male,34,5,638,133501.36,1,0,1,155643.04,0,5.94,Low Risk,0,Needs-based product review and personalized loyalty offer
15690673,Cameron,France,Female,39,6,656,0.0,2,1,0,141069.88,0,5.94,Low Risk,0,Relationship-manager outreach and digital engagement support
15803908,Fu,France,Male,45,9,628,0.0,2,1,1,96862.56,0,5.94,Low Risk,0,Personalized retention call and customer-service review
15614643,Chifo,Spain,Female,39,2,731,0.0,2,1,0,136737.13,0,5.93,Low Risk,0,Relationship-manager outreach and digital engagement support
15591577,Moran,France,Male,35,3,584,146311.58,1,1,1,105443.47,0,5.93,Low Risk,0,Needs-based product review and personalized loyalty offer
15600174,Walton,France,Male,35,7,525,165358.77,1,0,1,94738.54,0,5.93,Low Risk,0,Needs-based product review and personalized loyalty offer
15688157,Padovano,Germany,Female,39,2,683,47685.47,2,1,1,86019.48,0,5.93,Low Risk,0,Personalized retention call and customer-service review
15724127,McLean,France,Female,26,4,790,141581.71,2,0,0,98309.27,0,5.92,Low Risk,0,Relationship-manager outreach and digital engagement support
15695585,Atkins,Spain,Male,34,6,788,156478.62,1,0,1,181196.76,0,5.92,Low Risk,0,Needs-based product review and personalized loyalty offer
15698872,Brown,Spain,Female,39,2,633,0.0,2,0,0,191207.03,0,5.92,Low Risk,0,Relationship-manager outreach and digital engagement support
15742297,Sinclair,France,Male,35,2,715,141005.47,1,1,1,60407.93,0,5.92,Low Risk,0,Needs-based product review and personalized loyalty offer
15812918,Scott,France,Female,27,6,432,62339.81,2,0,0,53874.67,0,5.92,Low Risk,0,Relationship-manager outreach and digital engagement support
15693737,Carr,Germany,Female,30,4,627,79871.02,2,1,0,129826.89,0,5.91,Low Risk,0,Relationship-manager outreach and digital engagement support
15748352,Endrizzi,Spain,Male,34,0,598,104488.17,1,0,1,43249.67,0,5.91,Low Risk,0,Needs-based product review and personalized loyalty offer
15733661,Illingworth,Spain,Female,27,8,639,133806.54,2,1,0,6251.3,0,5.91,Low Risk,0,Relationship-manager outreach and digital engagement support
15798310,Palerma,France,Male,35,2,480,165692.91,1,1,1,197984.58,0,5.91,Low Risk,0,Needs-based product review and personalized loyalty offer
15622182,Daniels,Germany,Female,28,3,628,153538.13,2,1,0,110776.01,0,5.91,Low Risk,0,Relationship-manager outreach and digital engagement support
15797389,Hsia,Spain,Male,23,9,604,124577.33,1,1,1,7267.25,0,5.9,Low Risk,0,Needs-based product review and personalized loyalty offer
15619616,Costa,France,Female,33,9,571,102017.25,2,0,0,128600.49,0,5.9,Low Risk,0,Relationship-manager outreach and digital engagement support
15593014,Evseyev,France,Male,33,1,525,112833.35,1,0,1,175178.56,0,5.9,Low Risk,0,Needs-based product review and personalized loyalty offer
15627741,Heath,Germany,Female,29,2,631,96863.52,2,1,1,31613.35,0,5.9,Low Risk,0,Personalized retention call and customer-service review
15634591,Saunders,France,Male,33,8,850,73059.38,1,1,1,186281.0,0,5.9,Low Risk,0,Needs-based product review and personalized loyalty offer
15596808,Maclean,Spain,Male,33,4,679,96110.22,1,1,0,1173.23,0,5.89,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15626742,Carpenter,France,Male,36,3,694,97530.25,1,1,1,117140.41,0,5.88,Low Risk,0,Needs-based product review and personalized loyalty offer
15784280,Reilly,Germany,Male,35,2,686,109342.82,2,0,1,86043.27,0,5.88,Low Risk,0,Personalized retention call and customer-service review
15638751,Ashton,Spain,Female,41,5,838,0.0,2,1,0,81313.51,0,5.88,Low Risk,0,Relationship-manager outreach and digital engagement support
15743193,Olson,France,Male,37,6,644,117271.8,2,1,0,104217.96,1,5.87,Low Risk,0,Relationship-manager outreach and digital engagement support
15581370,Andreyeva,Spain,Male,38,2,681,99811.44,2,1,0,23531.5,0,5.87,Low Risk,0,Relationship-manager outreach and digital engagement support
15672966,Cross,Spain,Female,64,9,682,0.0,2,1,1,103318.44,0,5.87,Low Risk,0,Personalized retention call and customer-service review
15645717,Avdeeva,France,Male,62,2,732,0.0,2,1,1,25438.87,0,5.87,Low Risk,0,Personalized retention call and customer-service review
15683276,Sargood,Spain,Female,37,10,610,140363.95,2,1,1,129563.86,0,5.87,Low Risk,0,Personalized retention call and customer-service review
15685564,Nnamutaezinwa,Spain,Male,35,5,748,105492.53,1,1,1,150057.2,0,5.86,Low Risk,0,Needs-based product review and personalized loyalty offer
15633944,McKay,Spain,Male,32,3,644,136659.74,1,1,1,14187.78,0,5.86,Low Risk,0,Needs-based product review and personalized loyalty offer
15585067,Wilson,Spain,Male,31,9,634,108632.48,1,1,1,179485.96,1,5.85,Low Risk,0,Needs-based product review and personalized loyalty offer
15761692,Muir,France,Male,40,9,594,122417.17,2,0,1,190882.69,0,5.85,Low Risk,0,Personalized retention call and customer-service review
15698167,Kumm,France,Female,24,0,677,148298.59,2,0,0,182913.95,0,5.85,Low Risk,0,Relationship-manager outreach and digital engagement support
15691011,Shoebridge,France,Male,42,9,591,161651.37,2,1,1,131753.97,0,5.84,Low Risk,0,Personalized retention call and customer-service review
15641835,Anderson,France,Male,72,3,683,140997.26,1,0,1,52876.41,0,5.84,Low Risk,0,Needs-based product review and personalized loyalty offer
15627848,Tsui,France,Male,38,7,683,109346.13,2,1,0,102665.92,0,5.84,Low Risk,0,Relationship-manager outreach and digital engagement support
15738448,Sanford,Germany,Female,25,3,480,174330.35,2,0,0,181647.13,0,5.84,Low Risk,0,Relationship-manager outreach and digital engagement support
15652169,Buckley,France,Male,35,2,642,133161.95,1,0,1,122254.86,0,5.84,Low Risk,0,Needs-based product review and personalized loyalty offer
15574372,Hoolan,France,Male,35,5,738,161274.05,2,1,0,181429.87,0,5.82,Low Risk,0,Relationship-manager outreach and digital engagement support
15620750,Sugden,France,Male,28,3,559,141099.43,1,1,1,15607.27,0,5.82,Low Risk,0,Needs-based product review and personalized loyalty offer
15796343,Bazhenov,France,Female,31,2,707,82787.93,2,0,0,91423.69,0,5.82,Low Risk,0,Relationship-manager outreach and digital engagement support
15756305,Marchesi,France,Female,66,6,515,0.0,2,1,1,160663.11,0,5.82,Low Risk,0,Personalized retention call and customer-service review
15673929,Chin,France,Male,64,4,543,0.0,2,1,1,148305.82,0,5.82,Low Risk,0,Personalized retention call and customer-service review
15814032,Hsieh,Germany,Female,31,1,807,93460.47,2,0,0,172782.69,0,5.82,Low Risk,0,Relationship-manager outreach and digital engagement support
15630709,Castiglione,Germany,Female,31,2,619,56116.3,2,0,0,2181.94,0,5.82,Low Risk,0,Relationship-manager outreach and digital engagement support
15790336,Tokareva,Germany,Male,36,6,664,71142.77,2,1,0,122433.09,0,5.81,Low Risk,0,Relationship-manager outreach and digital engagement support
15684769,Whitson,France,Male,67,10,542,129431.36,1,0,1,21343.74,0,5.81,Low Risk,0,Needs-based product review and personalized loyalty offer
15568487,Gorshkov,France,Male,35,7,712,124616.23,1,1,1,69320.97,0,5.81,Low Risk,0,Needs-based product review and personalized loyalty offer
15590078,Burns,Spain,Male,27,9,622,139834.93,1,1,1,152733.89,0,5.8,Low Risk,0,Needs-based product review and personalized loyalty offer
15758013,Napolitano,France,Male,37,5,698,98400.61,2,0,0,25017.28,0,5.8,Low Risk,0,Relationship-manager outreach and digital engagement support
15674583,Trevisani,France,Male,25,0,768,78396.08,1,1,1,8316.19,0,5.8,Low Risk,0,Needs-based product review and personalized loyalty offer
15632736,Liang,Germany,Female,30,3,850,104911.35,2,1,1,42933.26,0,5.8,Low Risk,0,Personalized retention call and customer-service review
15627298,Vinogradova,France,Male,37,7,589,85146.48,2,1,0,86490.09,1,5.8,Low Risk,0,Relationship-manager outreach and digital engagement support
15590268,Chu,Spain,Male,35,5,529,95772.97,1,1,1,112781.5,0,5.79,Low Risk,0,Needs-based product review and personalized loyalty offer
15709780,Azuka,France,Female,37,9,667,71786.9,2,1,1,67734.79,0,5.79,Low Risk,0,Personalized retention call and customer-service review
15683521,Godfrey,Germany,Male,28,0,594,142574.71,2,1,0,129084.82,0,5.79,Low Risk,0,Relationship-manager outreach and digital engagement support
15649078,Christian,Germany,Female,27,8,850,111837.78,2,1,1,110805.79,0,5.79,Low Risk,0,Personalized retention call and customer-service review
15717225,Ikemefuna,France,Female,21,10,544,161525.96,2,1,0,9262.77,0,5.78,Low Risk,0,Relationship-manager outreach and digital engagement support
15677141,Turnbull,Spain,Male,29,2,586,132450.24,1,1,1,36176.63,0,5.78,Low Risk,0,Needs-based product review and personalized loyalty offer
15662403,Kryukova,France,Female,32,6,622,169089.38,2,1,0,101057.95,0,5.78,Low Risk,0,Relationship-manager outreach and digital engagement support
15800856,Ewen,Spain,Male,34,3,643,83132.09,1,1,1,21360.88,0,5.78,Low Risk,0,Needs-based product review and personalized loyalty offer
15764654,Zikoranachidimma,France,Male,37,9,649,87374.88,2,1,1,247.36,0,5.78,Low Risk,0,Personalized retention call and customer-service review
15776629,Christie,France,Female,39,4,650,0.0,2,0,0,186275.7,0,5.78,Low Risk,0,Relationship-manager outreach and digital engagement support
15786199,Hsing,France,Male,33,2,535,133040.32,1,1,1,110299.78,0,5.78,Low Risk,0,Needs-based product review and personalized loyalty offer
15806822,Myers,France,Female,36,0,739,0.0,2,0,0,133465.57,0,5.78,Low Risk,0,Relationship-manager outreach and digital engagement support
15573741,Aliyeva,Spain,Male,38,10,698,95010.92,1,1,1,105227.86,0,5.78,Low Risk,0,Needs-based product review and personalized loyalty offer
15722212,Edmondstone,France,Female,41,8,696,0.0,2,0,0,28276.83,0,5.77,Low Risk,0,Relationship-manager outreach and digital engagement support
15583736,Shih,Germany,Male,36,4,829,81795.74,2,1,0,90106.94,0,5.77,Low Risk,0,Relationship-manager outreach and digital engagement support
15581237,Biryukova,Spain,Male,33,1,573,160777.9,1,1,1,149536.15,0,5.77,Low Risk,0,Needs-based product review and personalized loyalty offer
15796834,Rivers,Germany,Male,35,7,652,104015.54,2,1,1,55207.88,0,5.77,Low Risk,0,Personalized retention call and customer-service review
15731989,Moran,France,Male,36,4,666,120165.4,2,1,0,33701.5,0,5.77,Low Risk,0,Relationship-manager outreach and digital engagement support
15589975,Maclean,France,Female,73,6,646,97259.25,1,0,1,104719.66,0,5.77,Low Risk,0,Needs-based product review and personalized loyalty offer
15648272,Medvedeva,Spain,Male,35,9,658,71829.34,1,1,1,68141.92,0,5.77,Low Risk,0,Needs-based product review and personalized loyalty offer
15640377,Goloubev,France,Female,36,0,526,0.0,2,1,0,97767.63,0,5.76,Low Risk,0,Relationship-manager outreach and digital engagement support
15657228,Anderson,Germany,Male,37,9,545,95829.13,2,0,1,104936.88,0,5.76,Low Risk,0,Personalized retention call and customer-service review
15636105,Chung,Spain,Male,61,2,758,0.0,2,1,1,43982.41,0,5.76,Low Risk,0,Personalized retention call and customer-service review
15800814,Palerma,France,Male,35,2,534,81951.74,2,1,0,115668.53,0,5.76,Low Risk,0,Relationship-manager outreach and digital engagement support
15585106,Calabresi,Germany,Female,38,8,492,57068.43,2,1,0,188974.81,0,5.75,Low Risk,0,Relationship-manager outreach and digital engagement support
15680855,Iloabuchi,France,Male,33,2,637,145731.83,1,0,1,109219.43,0,5.75,Low Risk,0,Needs-based product review and personalized loyalty offer
15762228,Barnes,Spain,Male,35,6,506,110046.93,2,1,0,26318.73,0,5.75,Low Risk,0,Relationship-manager outreach and digital engagement support
15701318,Poole,Spain,Male,67,9,763,148564.66,1,0,1,87236.4,0,5.75,Low Risk,0,Needs-based product review and personalized loyalty offer
15727291,McKay,France,Female,40,1,821,0.0,2,1,0,194273.12,0,5.75,Low Risk,0,Relationship-manager outreach and digital engagement support
15688128,Loggia,Spain,Male,34,8,542,108653.93,1,0,1,144725.14,0,5.75,Low Risk,0,Needs-based product review and personalized loyalty offer
15609187,Cox,France,Female,27,5,455,155879.09,2,0,0,70774.97,0,5.75,Low Risk,0,Relationship-manager outreach and digital engagement support
15591969,Kuo,Spain,Male,27,9,497,75263.16,1,1,1,164825.04,0,5.75,Low Risk,0,Needs-based product review and personalized loyalty offer
15637315,Melvin,Spain,Female,41,3,601,0.0,2,1,0,54342.83,0,5.74,Low Risk,0,Relationship-manager outreach and digital engagement support
15694395,Ts'ui,France,Female,29,1,620,138740.24,2,0,0,154700.61,0,5.74,Low Risk,0,Relationship-manager outreach and digital engagement support
15610226,Fenton,France,Female,27,9,614,106414.57,2,0,0,77500.81,0,5.74,Low Risk,0,Relationship-manager outreach and digital engagement support
15749130,Dyer,Germany,Male,27,1,621,74298.43,1,1,1,52581.96,0,5.74,Low Risk,0,Needs-based product review and personalized loyalty offer
15732832,Jideofor,France,Female,40,5,707,0.0,2,1,0,41052.82,0,5.73,Low Risk,0,Relationship-manager outreach and digital engagement support
15701765,Vincent,Spain,Female,37,0,575,0.0,2,0,0,30114.32,0,5.73,Low Risk,0,Relationship-manager outreach and digital engagement support
15572792,Bellucci,Spain,Male,35,8,535,118989.92,1,1,1,135536.72,0,5.73,Low Risk,0,Needs-based product review and personalized loyalty offer
15814923,Sullivan,Spain,Male,38,7,606,128578.52,1,1,1,193878.51,0,5.73,Low Risk,0,Needs-based product review and personalized loyalty offer
15766183,Ferguson,Germany,Male,76,2,580,130334.84,2,1,1,51672.08,0,5.73,Low Risk,0,Personalized retention call and customer-service review
15724563,Hawkins,Germany,Female,42,3,752,65046.08,2,0,1,140139.28,0,5.73,Low Risk,0,Personalized retention call and customer-service review
15678572,Keating,Spain,Male,38,7,529,99842.5,2,1,0,90256.06,1,5.72,Low Risk,0,Relationship-manager outreach and digital engagement support
15587573,Castiglione,Germany,Male,27,4,626,115084.53,2,0,1,26907.43,0,5.72,Low Risk,0,Personalized retention call and customer-service review
15764153,Rowe,France,Female,33,0,704,130499.09,2,1,1,74804.36,0,5.72,Low Risk,0,Personalized retention call and customer-service review
15687094,Calabresi,Germany,Female,28,9,717,82498.14,2,0,0,40437.67,0,5.72,Low Risk,0,Relationship-manager outreach and digital engagement support
15725478,McClemans,France,Male,60,7,775,0.0,2,1,1,111558.7,0,5.72,Low Risk,0,Personalized retention call and customer-service review
15742504,Azuka,France,Male,36,2,593,70181.48,2,1,0,80608.12,0,5.72,Low Risk,0,Relationship-manager outreach and digital engagement support
15754084,Palazzi,Spain,Male,35,1,710,106518.52,1,1,1,127951.81,0,5.72,Low Risk,0,Needs-based product review and personalized loyalty offer
15814237,Watkins,Germany,Male,30,3,627,128770.88,2,1,1,40199.01,0,5.72,Low Risk,0,Personalized retention call and customer-service review
15705383,Shen,France,Male,35,4,642,125476.31,1,1,1,91775.51,0,5.71,Low Risk,0,Needs-based product review and personalized loyalty offer
15572021,Ts'ao,Germany,Female,29,8,798,80204.11,2,1,0,70223.22,0,5.71,Low Risk,0,Relationship-manager outreach and digital engagement support
15617866,Calabrese,Spain,Male,67,5,657,119785.47,2,1,1,107534.32,0,5.71,Low Risk,0,Personalized retention call and customer-service review
15800251,Elder,Germany,Female,26,10,583,72835.56,2,1,0,96792.15,0,5.71,Low Risk,0,Relationship-manager outreach and digital engagement support
15741417,Chibuzo,Spain,Female,35,7,624,119656.45,2,1,1,4595.05,0,5.71,Low Risk,0,Personalized retention call and customer-service review
15779711,Gray,Spain,Female,38,7,750,97257.41,2,0,1,179883.04,0,5.71,Low Risk,0,Personalized retention call and customer-service review
15608328,Sutherland,Spain,Female,41,6,760,0.0,2,0,0,101491.23,0,5.7,Low Risk,0,Relationship-manager outreach and digital engagement support
15686999,Nicholas,France,Female,40,8,556,0.0,2,1,0,62112.7,0,5.7,Low Risk,0,Relationship-manager outreach and digital engagement support
15664227,Threatt,Germany,Male,28,8,506,53053.76,1,0,1,24577.34,0,5.7,Low Risk,0,Needs-based product review and personalized loyalty offer
15605263,Chin,France,Male,33,5,552,140931.57,1,0,1,10921.5,0,5.7,Low Risk,0,Needs-based product review and personalized loyalty offer
15662626,Feng,France,Female,40,2,666,0.0,2,0,0,36371.27,0,5.7,Low Risk,0,Relationship-manager outreach and digital engagement support
15763665,Y?,France,Female,28,4,833,136674.51,2,0,0,5278.78,0,5.7,Low Risk,0,Relationship-manager outreach and digital engagement support
15794413,Harris,France,Male,32,0,416,0.0,2,0,1,878.87,0,5.7,Low Risk,0,Personalized retention call and customer-service review
15667456,Ross,Spain,Male,62,3,709,0.0,2,1,1,82195.15,0,5.7,Low Risk,0,Personalized retention call and customer-service review
15812470,Allan,France,Male,61,5,719,0.0,2,0,1,29132.43,0,5.7,Low Risk,0,Personalized retention call and customer-service review
15736043,Hamilton,France,Male,34,6,638,114543.27,1,1,1,97755.29,0,5.69,Low Risk,0,Needs-based product review and personalized loyalty offer
15594812,Campbell,Spain,Female,37,2,806,137794.18,2,0,1,75232.02,0,5.69,Low Risk,0,Personalized retention call and customer-service review
15610557,McCarthy,Spain,Female,35,7,695,79858.13,2,1,1,127977.66,0,5.69,Low Risk,0,Personalized retention call and customer-service review
15659475,Chung,France,Female,33,6,597,135703.59,2,0,0,74850.84,0,5.69,Low Risk,0,Relationship-manager outreach and digital engagement support
15676156,Boyle,France,Female,32,4,528,85615.66,2,1,0,156192.43,0,5.69,Low Risk,0,Relationship-manager outreach and digital engagement support
15795881,Alexander,Spain,Male,35,8,776,106365.29,1,1,1,148527.56,0,5.68,Low Risk,0,Needs-based product review and personalized loyalty offer
15642515,Arcuri,France,Female,42,1,620,0.0,2,0,1,65565.92,0,5.68,Low Risk,0,Personalized retention call and customer-service review
15578738,Tuan,France,Male,32,7,609,71872.19,1,1,1,151924.9,0,5.68,Low Risk,0,Needs-based product review and personalized loyalty offer
15603683,Ofodile,Spain,Female,23,3,796,146584.19,2,0,0,125445.8,0,5.68,Low Risk,0,Relationship-manager outreach and digital engagement support
15683524,Tobenna,Germany,Female,23,6,660,166070.48,2,0,0,90494.72,0,5.68,Low Risk,0,Relationship-manager outreach and digital engagement support
15569451,Miller,France,Male,35,2,463,101257.16,1,1,1,118113.64,0,5.67,Low Risk,0,Needs-based product review and personalized loyalty offer
15745527,Burke,France,Male,37,5,655,93147.0,2,1,0,66214.13,0,5.67,Low Risk,0,Relationship-manager outreach and digital engagement support
15806210,Bateman,Spain,Male,66,5,675,115654.47,2,1,1,131970.86,0,5.67,Low Risk,0,Personalized retention call and customer-service review
15701166,Chinedum,France,Male,40,5,660,131754.11,2,1,1,38761.61,0,5.66,Low Risk,0,Personalized retention call and customer-service review
15756875,Freeman,Spain,Male,34,6,782,147422.44,1,0,1,42143.61,0,5.66,Low Risk,0,Needs-based product review and personalized loyalty offer
15675256,Ts'ui,Spain,Male,33,5,555,127343.4,1,0,1,121789.3,0,5.66,Low Risk,0,Needs-based product review and personalized loyalty offer
15617082,Sanders,France,Male,33,7,516,115195.58,1,1,1,11205.5,0,5.65,Low Risk,0,Needs-based product review and personalized loyalty offer
15694409,Tsao,Germany,Female,22,3,647,97975.82,2,0,1,62083.0,0,5.64,Low Risk,0,Personalized retention call and customer-service review
